tweet_id,customer_text,gold_intent,predicted_intent,intent_confidence,top1_similarity,generated_reply,grounding,response_confidence
2612267,@AmazonHelp If you followed up I received late a day #I paid for next day Total failure on customer service and absolutely NO Follow UP #,DELIVERY_DELAY,SUPPORT_COMPLAINT,,0.8621097803115845,"We are very sorry for the delay and the frustration regarding your next-day delivery. Without sharing any personal or account details, please reach out to our support team so we can help.",Informed by Evidence 1 and Evidence 5 advising customers to reach out without providing personal information.,0.96
2985519,@115821 has the best customer service! Thank you for valuing me as a customer 💛 https://t.co/RLLiYy1kbT,OTHER,OTHER,,0.9222981929779052,Thank you for the wonderful feedback! We're so glad we could take good care of you. Please let us know if we can assist you further.,Informed by Evidence 2 and Evidence 4 expressing gratitude for positive customer feedback.,0.99
2877043,"The look on @225394 face when she opened her birthday package I ordered from @115821 and it was EMPTY, her face left me traumatized.",DELIVERY_FAILURE,ORDER_PRODUCT,,0.6388261914253235,We are so sorry to hear that your birthday package arrived empty! Please reach out to our support team so we can investigate this issue for you.,Informed by Evidence 1 where a customer received an empty box and support offered an investigation via contact links.,0.97
2939013,@AmazonHelp @812327 Mi è sembrato di vedere un gatto (cit.),OTHER,OTHER,,0.741578221321106,"Grazie per il contatto! Se hai bisogno di ulteriore assistenza, faccelo sapere. 😉",Evidence 4 demonstrates a friendly Italian/Portuguese response format acknowledging customer appreciation or casual engagement.,0.95
985097,@115821 Ok do it on urgent basis two order from Lipika Roy account last four numbers are 1927 and 3928..,OTHER,ORDER_CHANGE,,0.6302288770675659,"I'm sorry for any confusion regarding your order status. We don't have access to your account via Twitter, but please reach out to our support team so we can look into this for you.",Evidence 4 and 5 highlight informing customers that direct account access isn't available via social media and directing them to official support channels.,0.98
331237,@AmazonHelp I want to watch blade runner,DIGITAL_CONTENT,DIGITAL_CONTENT,,0.7109558582305908,We're glad you're looking forward to watching it! Enjoy the movie and let us know if you need any further help.,Evidence 4 demonstrates friendly positive engagement when a customer expresses excitement about watching something.,0.96
693873,@AmazonHelp It's actually on Amazon Germany so that link doesn't help 😉 The expected delivery date was yesterday. The slight delay is okay but I don't understand why it's apparently in the US when it was in Germany yesterday and is coming to Switzerland?,DELIVERY_TRACKING,DELIVERY_DELAY,,0.7323877811431885,"I'm sorry for the confusion and delay with your international shipment! When you have a moment, please reach out to our support team so we can investigate this with our logistics partners.",Evidence 1 and 2 involve logistics and delivery delay handling by referring customers to support for further investigation.,0.95
812374,"Amazon told me my items are coming on Monday which I was happy with. Amazon app just sent me a notification that everything is coming today instead. 

I swear it’s the small things that really make your day. I love you @115821 😭😭😭",DELIVERY_DELAY,OTHER,,0.7630699276924133,We love hearing that! We're glad your items are arriving sooner than expected. Enjoy!,"Evidence 4 and general positive support style inform a friendly, appreciative response to customer satisfaction.",0.99
279369,@AmazonHelp Thanks ...request you to please expedite the process that will really b helpful... thanks,OTHER,DELIVERY_DELAY,,0.946862816810608,"Thanks for reaching out! If you have already shared your details with our support team, they are looking into it and will follow up with you soon.",Evidence 1 and 2 influenced the response by acknowledging that the team is working on the case once details are provided.,0.95
2680825,@AmazonHelp I don’t want to return. I want it. And I want it on time. It’s my sons first Halloween. That’s why I pay for prime and then paid 1 day ship,DELIVERY_DELAY,DELIVERY_DELAY,,0.7879101634025574,"I completely understand how important this delivery is, especially for such a special occasion. We want to make sure it arrives as soon as possible.",Evidence 3 influenced the response by addressing the urgency of the delivery promise.,0.95
348550,@AmazonHelp Great to see such a fast response,OTHER,OTHER,,0.939525306224823,You're very welcome! Please let us know if you need any further assistance.,Evidence 3 and 5 influenced the response by offering a polite and friendly acknowledgment of the customer's appreciation.,0.98
2604933,"@AmazonHelp I spoke with rep. again, and all they have said is that they've begun an investigation and I can hear back from them in 3-5 business days. This is extremely disappointing. I'd be grateful if you could expedite the process. Order #: 404-2925739-5193901",SUPPORT_COMPLAINT,SUPPORT_COMPLAINT,,0.8056410551071167,"I understand your frustration with the wait. Since an investigation is already underway, our team will follow up with you as soon as there is an update.",Evidence 5 influenced the response by acknowledging an ongoing investigation.,0.95
2390428,"@AmazonHelp Suma y sigue, comprado ayer por la noche, que pasada de rapidez.... 👍🏻 https://t.co/21SdnjGjcQ",OTHER,OTHER,,0.79314124584198,¡Qué bueno escuchar eso! Nos alegra mucho saber que recibiste tu pedido tan rápido. ¡Que lo disfrutes!,"Evidence 3 influenced the response by providing a friendly, positive reply in Spanish matching the customer's positive feedback about fast delivery.",0.98
2679212,@115821 quero resposta,SUPPORT_COMPLAINT,OTHER,,0.8066796064376831,"Hola. Sin compartir información sensible, ¿podrías comentarnos qué sucedió para poder ayudarte?",Evidence 3 inspired the Spanish greeting and request for details without sharing sensitive info.,0.95
1433644,@115850 Now I have placed order again but this time I will have pay ₹100/more for the mistake which was not mine but by delivery boy. https://t.co/6juUHXFMIZ,DELIVERY_FAILURE,PAYMENT,,0.8195863962173462,We're sorry for the frustration with your order and payment. Please reach out to our support team directly so we can look into this for you.,Evidence 1 and 5 guided the empathetic tone and recommendation to contact support regarding order and payment issues.,0.92
914147,"@AmazonHelp what reply u expect.
22 days have passed but i'm waiting...
#unhappinessguaranteed",SUPPORT_COMPLAINT,DELIVERY_DELAY,,0.7490975856781006,"We apologize for the delay and the wait. Without sharing any personal information, please reach out to our support team so we can help resolve this.",Evidence 1 and 2 regarding handling customer frustration over delays and directing them safely.,0.94
994227,Hey @115821 : nice delivery. 🙄 https://t.co/NJ5bvkYs66,DELIVERY_FAILURE,DELIVERY_FAILURE,,0.8790663480758667,"We're sorry to see this! Without posting any personal or account info, can you tell us a bit more about the issue so we can help?",Evidence 5 inspired asking for more details safely without sharing personal information.,0.95
2827203,@AmazonHelp @787478 C’est quoi ^YL ?,DIGITAL_CONTENT,DELIVERY_TRACKING,,0.8433648943901062,"Bonjour, je suis désolé pour ce problème. N'hésitez pas à contacter notre service client pour que nous puissions vous aider.",Evidence 2 and 5 provided the pattern for responding in French to contact customer support.,0.93
2718526,@AmazonHelp never thought amazon to turn out to be such a disappointment. If i have to get into the hassle of turning my orders then tell me one good reason why should i buy it from amazon? my Order id is 405-2289130-0737900,RETURN,RETURN,,0.7349405884742737,@40522891300737900 We're sorry for the disappointment with your order and the return process. Please reach out to our support team so we can look into this and assist you further.,Evidence 1 and 2 influenced suggesting reaching out to support.,0.95
416675,"@AmazonHelp WTFwhy do I keep getting a error with my account saying""there was a problem your password is not correct I havereset the thing 5",OTHER,TECHNICAL,,0.881507396697998,@AmazonHelp We're sorry you're having trouble signing in. Have you tried resetting your password or clearing your browser's cache and cookies? Please reach out to our support team if the issue persists.,Evidence 4 and 5 influenced suggesting password reset and contacting support for account issues.,0.96
1117976,"@115850 @115821 @115851 @123288 @39424 Even after 36 hours, COD still blocked. #shameless #racist #arrogant https://t.co/3ZWKHBTqo4",PAYMENT,PAYMENT,,0.709326982498169,@115850 We're sorry for the frustration regarding your Cash on Delivery status. Please reach out to our support team so we can look into this for you.,Evidence 1 and 5 influenced suggesting contacting support for COD issues.,0.95
2534511,@AmazonHelp Yes. It persists. They work on my phone.,TECHNICAL,TECHNICAL,,0.714073657989502,@AmazonHelp We'd like to take a closer look into this with you. Please reach out to our support team directly so an agent can assist you further.,Evidence 2 and 3 influenced suggesting reaching out to support for persistent technical issues.,0.95
432317,@AmazonHelp What kind of sorry? 4 to10 oct 6 days me nahi hopaya kya apse delivery. Customer ki time kya koi valu nahi hai kya?,DELIVERY_DELAY,DELIVERY_DELAY,,0.6982666850090027,@AmazonHelp We apologize for the delay and any frustration caused regarding your delivery. Please allow our team a little more time to reach out to you with an update.,Evidence 1 influenced acknowledging delivery delay and asking the customer to wait for support.,0.94
2600817,Amazonプライム、お試し登録してたの忘れてて気づいたら正会員になっててお金引き落とされてたけど来年もたぶん解約するの忘れるんだろうなぁ,PRIME,PRIME,,0.8693110942840576,Amazonプライムの自動更新についてご不便をおかけし申し訳ありません。有料会員移行後に特典のご利用がない場合はキャンセルと返金を承ることができますので、詳細や手続きについてヘルプページをご確認ください。,Evidence 1 and Evidence 2 show how support handles accidental prime renewals by noting that refunds are possible if benefits haven't been used.,0.95
385325,@AmazonHelp I did this and no response.,SUPPORT_COMPLAINT,SUPPORT_COMPLAINT,,0.9751411080360411,We apologize for the delay in getting back to you. Please feel free to share your details with us in a direct message so we can check on this and assist you further. ^SB,Evidence 1 and Evidence 5 influenced the response by asking the customer for details and offering assistance regarding a lack of response.,0.95
849774,@AmazonHelp Connected.. the India Helpdesk confirmed that th the US helpdesk will call.. didn’t!! Emails sent.. replied with an auto response!! Super!,SUPPORT_COMPLAINT,SUPPORT_COMPLAINT,,0.7996254563331604,We are very sorry for the frustration with the follow-up. Please reach out to our support team directly so we can look into this further and help get it resolved. ^NR,Evidence 1 and Evidence 4 influenced the response by addressing communication frustrations and directing the customer to connect with support.,0.95
843528,"@AmazonHelp Según decís, está “pendiente de envío”, y en varias ocasiones me habéis escrito para decirme que a va a retrasar 😔",DELIVERY_DELAY,DELIVERY_DELAY,,0.7711422443389893,"Lamentamos los retrasos y las molestias ocasionadas. Cuando el pedido esté disponible para el envío, serás notificado con la actualización correspondiente. ^HC",Evidence 2 influenced the response by explaining that customers are informed when an item pending shipment becomes available.,0.95
2262300,"@AmazonHelp I spoke to Thaddeus B., he was very helpful and spoke to @115817. I am hoping they deliver as promised.",DELIVERY_DELAY,OTHER,,0.7187606692314148,We're glad to hear that Thaddeus was able to help! Please let us know if you need any further assistance once your delivery arrives. ^KL,Evidence 2 influenced the response by expressing gladness that a positive outcome or delivery occurred and offering further help.,0.95
1306038,"@AmazonHelp Thank you, I'm already in progress for return and I hope a refund. I just hope it doesn't get resent out to someone else.",RETURN,RETURN,,0.8902542591094971,"We're glad to hear that your return and refund are in progress. Thank you for keeping us updated, and please let us know if you need any further assistance! ^SB",Evidence 1 and Evidence 2 were used to structure a friendly acknowledgment of a refund/return status update.,0.95
282737,Amazonのスーパーファミコンミニが届かない件はどうやら文字化け案件だったらしい。よりによってこんな時にやらかしてくれたな。,DELIVERY_FAILURE,DELIVERY_DELAY,,0.8445043563842773,このたびは、ご迷惑をおかけし申し訳ございません。本件についてご注文いただいたお客様に後日ご連絡を行わせていただきますため、そのご連絡をお待ちいただきますようお願いいたします。 HM,"Evidence 1, 3, and 5 were used to address delivery issues and pending follow-ups regarding the specific item.",0.95
2752411,@AmazonHelp No problem. It’s been broken on that book for a long time. Need to see it before I buy.,TECHNICAL,ORDER_PRODUCT,,0.8266559839248657,We'd love to help look into this for you. Please reach out to our support team via phone or chat for real-time assistance. ^BE,Evidence 1 and Evidence 5 were used to guide the customer to real-time troubleshooting options.,0.95
1470350,@AmazonHelp Ok! Je vais pouvoir commandé sur un autre site. Mais pourquoi ne pas utiliser simplement le service de sécurité des banques?? Dommage,PAYMENT,PAYMENT,,0.7461807727813721,Nous sommes désolés pour cette expérience. N'hésitez pas à nous contacter directement sur notre site pour toute question concernant vos paiements ou commandes. ^SA,Evidence 4 and Evidence 5 inspired directing the user to the support site for assistance.,0.9
379393,"@AmazonHelp La dernière fois que j'ai contacté le SAV pour une commande, j'ai demandé l'annulation et on m'a dit ""tout est OK"". Je l'ai qd-même reçue.",ORDER_CHANGE,SUPPORT_COMPLAINT,,0.7400311827659607,"Je comprends votre situation, et j'en suis navrée. Nous ne manquerons pas de remonter l'information auprès de nos services pour que cela ne se reproduise plus. ^FT",Evidence 1 was used to address a customer service complaint and acknowledge feedback for service improvement.,0.95
1200325,@AmazonHelp No no just seen all the bad reviews and stuff about the driver's stealing packages. I'm just a little worried is all.,OTHER,OTHER,,0.6835572123527527,"I understand your concern about delivery safety. If you've experienced any issues with a delivery, please reach out to us directly so we can look into it.",Evidence 1 and 2 influenced the response by addressing worries about driver behavior and offering a prompt to contact support safely.,0.95
465085,@AmazonHelp Oh man her tail is twitching with excitement!,OTHER,OTHER,,0.6848794221878052,That sounds adorable! Let us know if you need any help with your orders today.,Evidence 2 and 5 influenced a friendly tone while acknowledging the lighthearted nature of the tweet.,0.92
478564,@AmazonHelp  I did visit moto service center they asked me that our jobsheet is our service denial letter and I sent it to you for 4 https://t.co/5Ku6Ag9D9q please start refund otherwise I will approach high court for protection of my consumer right.,REFUND,REFUND,,0.6863452196121216,I'm sorry about the frustration regarding your refund. Please reach out to our support team without sharing personal details publicly so we can look into this.,Evidence 1 and 5 influenced the response by warning against sharing sensitive personal details in public while addressing refund frustrations.,0.96
2766316,@115850 Shamshabad-RGIA area had been alloted a new pin code earlier this year. Not picking up when searching. Pls update - 500108. TY 🙏,ORDER_CHANGE,ORDER_CHANGE,,0.6746302843093872,Could you please let us know a bit more about the pin-code issue you are experiencing so we can share your feedback with our team?,Evidence 2 and 3 influenced the response by asking the customer for more details about the specific pin-code problem.,0.94
2336104,@115821 Your customer service is poor. Why don't you post customer service complaints? Your insurance provider and your service is poor.,SUPPORT_COMPLAINT,SUPPORT_COMPLAINT,,0.8208481073379517,I'm sorry to hear you've had a poor experience. Could you tell us a little more about what's going on without sharing personal or account information?,Evidence 1 and 4 influenced the response by apologizing for a poor experience and asking for details while advising against sharing account info.,0.97
1832097,"If @115821 can’t deliver a package within the same city in under two days, why do I pay for a Prime membership? https://t.co/xlPpKx0H5E",DELIVERY_DELAY,DELIVERY_DELAY,,0.857801079750061,We're sorry for the delay with your delivery! Two-Day Shipping refers to transit time in business days. Please reach out to customer support if you need further assistance with your order.,Evidence 3 and 5 influenced the response regarding business days and checking delivery status.,0.95
1578401,@AmazonHelp @61924 Collector's Edition https://t.co/1F75ISH8k7 Been available since May no reason pre-orders shouldn't go out on time to customers.,DELIVERY_DELAY,DELIVERY_DELAY,,0.8063615560531616,We apologize for the delay with your pre-order. We understand your frustration and will share your feedback internally.,Evidence 2 and 3 influenced the response acknowledging pre-order disappointment and forwarding feedback.,0.95
2915800,@AmazonHelp Haha Watchmen sem medo de ser feliz,OTHER,OTHER,,0.7457643151283264,"Obrigado por compartilhar! Esperamos que aproveite a leitura. Se precisar de ajuda com qualquer pedido, fale com o nosso suporte.","Evidence 1 and 2 influenced the friendly, conversational tone acknowledging the user's excitement.",0.95
2612337,"@AmazonHelp I wish to notify that I received the Items, yesterday  I was Complain due to Incomplete address , Items is Undelivered, Kindly Stop the refund,",REFUND,REFUND,,0.7958661317825317,Thanks for the update letting us know you received the item. Please contact customer support so they can assist you with your refund status.,Evidence 3 and 5 influenced the response acknowledging the update and advising contact with support.,0.95
2971977,プライムナウとかいう神アプリで注文から2時間後に届いたHDDケース🙆🙆🙆早速入れ替える！ https://t.co/LJbQnlmiB1,OTHER,OTHER,,0.8242489099502563,プライムナウをご利用いただきありがとうございます！快適にお楽しみいただければ幸いです。,"Evidence 1 and 4 influenced the positive, polite tone wishing the customer enjoyment.",0.95
1364740,@AmazonHelp That’s not what I’m getting at,OTHER,OTHER,,0.9541175365447998,We apologize for any confusion. Please reply to the email sent by our support team so we can assist you further.,Evidence 1 influenced the response by suggesting a reply to the ongoing email thread with the support team.,0.95
145688,@115821 what happened to next day delivery i pay a subscription for next day delivery nothing is on next day why?,DELIVERY_DELAY,DELIVERY_DELAY,,0.808073878288269,We're sorry for the delay with your next-day delivery. Could you please share the estimated delivery date shown during checkout?,Evidence 5 inspired asking for the estimated delivery date provided at checkout.,0.95
734643,@AmazonHelp This link requires a log in password we have neither please for a contact telephone number and identify an individual to address this please,SUPPORT_COMPLAINT,TECHNICAL,,0.8377825617790222,"We're sorry for the trouble signing in. At the bottom of the sign-in box, you can click the 'skip sign-in' link to proceed.",Evidence 2 and Evidence 4 influenced using the 'skip sign-in' option when login fails.,0.95
2540319,@AmazonHelp Ok j'attends aujourd'hui j'irai voir à la poste demain avec le papier quand même si j'ai rien aujourd'hui ! Meeerci bcp pr votre aide bonne journée ☺,DELIVERY_FAILURE,OTHER,,0.7406688928604126,Avec plaisir ! J'espère que tout se passera bien avec la poste demain. N'hésitez pas si vous avez besoin d'autre chose.,"Evidence 2 influenced the friendly, polite closing tone in French.",0.95
423003,@AmazonHelp M not getting solution from amazon.,SUPPORT_COMPLAINT,SUPPORT_COMPLAINT,,0.9362901449203492,We apologize for the frustration. Please check your inbox or spam folders for recent correspondence from our team so we can get this resolved.,Evidence 2 influenced checking inbox and spam folders for previous support messages.,0.95
970583,@AmazonHelp Still no call received . Please respond ASAP @AmazonHelp,SUPPORT_COMPLAINT,SUPPORT_COMPLAINT,,0.9392284154891968,"I'm sorry you haven't received a call yet. Please check your registered email for any correspondence from our team and respond to it, and we'll reach out to you soon.",Evidence 5 inspired asking the customer to check latest correspondence and respond to it.,0.95
1136233,"buy something from @115821, seller sends a barrage of emails asking for review.  post an honest review primarily about how you will get harangued by seller to post a review but product is adequate.  @115821 rejects your review, but won't tell you why.  wtf?",SUPPORT_COMPLAINT,OTHER,,0.8010493516921997,I'm sorry about the trouble with your review. Can you clarify if your review followed our Community Guidelines?,Evidence 3 influenced asking if the review followed community guidelines.,0.95
1237563,Amazon tryna come into your house and put your package on your table meanwhile Fedex rings the bell and is driving off when I open the door.,DELIVERY_FAILURE,DELIVERY_FAILURE,,0.7148627042770386,"I'm sorry to hear about your delivery experience. Please let us know if your package doesn't arrive tomorrow, or reach out to our support team for further assistance.",Evidence 1 and 3 influenced advising the customer to check if it arrives later and to contact support if needed.,0.95
1114375,Guests have come and gone and the order remains to make an appearance....@115830 https://t.co/zoUsxCVB6C,DELIVERY_DELAY,DELIVERY_DELAY,,0.6817401647567749,I'm sorry to hear that your order hasn't arrived yet! Was this item shipped or sold by Amazon or a third-party seller?,Evidence 3 influenced asking whether the item was shipped or sold by Amazon or a third-party seller.,0.95
1791181,@AmazonHelp Yes it’s activated it says 30 dollars in my account,PAYMENT,PAYMENT,,0.7317058444023132,"Thanks for confirming. If you need further assistance with your account balance, please reach out to our support team so we can take a closer look.",Evidence 1 influenced suggesting to contact support for a closer look.,0.95
1426202,"As said b4, the agent's details are shared 2day, one day""Fake Promise""
Shame @115850 @115821. No-one even had the shame to call and inform https://t.co/2BszaBZW2L",SUPPORT_COMPLAINT,SUPPORT_COMPLAINT,,0.6584680080413818,Sorry for the frustration regarding your experience. Please reach out to our customer support team for further assistance with your concerns.,Evidence 3 and Evidence 5 influenced the response by addressing unpleasant experiences and suggesting contacting support.,0.95
2864719,prime Nowで買い物をする,ORDER_PRODUCT,PRIME,,0.7844164967536926,ご利用ありがとうございます！Amazonプライムをぜひたくさんご活用くださいね。,Evidence 5 influenced the response by thanking the customer for using Amazon Prime services.,0.98
701436,"@AmazonHelp Danke.. ich weiss echt nicht mehr was tun, weil das Paket ja bezahlt wurde und es einfach nur ankommen soll..",DELIVERY_DELAY,DELIVERY_DELAY,,0.7451281547546387,"Es tut uns leid zu hören, dass dein Paket noch nicht da ist. Da wir hier über Twitter keinen Zugriff auf dein Kundenkonto haben, wende dich bitte an unseren Kundenservice, der dir gerne weiterhilft.",Evidence 2 influenced the response by explaining lack of account access via Twitter and directing the customer to customer service.,0.97
2405151,"@AmazonHelp I appreciate your help, my email isn't linked to our amazon account so am I to assume that this is a scam email?",OTHER,SELLER_FRAUD,,0.868060827255249,"If your email is not linked to an Amazon account and you received a suspicious message, please do not click any links. You can check our online resources for tips on how to identify and report phishing emails safely.",Evidence 1 and Evidence 2 influenced the response by providing safety guidance regarding suspicious emails.,0.96
281159,"Amazonの受け取り先を会社にしていると、家に持って帰るとき微妙に困る。ダンボール抱えて帰るのもなんなので。
有料で良いんで紙袋同梱サービスとかやって欲しいな。ちょうど良いサイズのが自動で入ってると嬉しい。
@116313",ORDER_PRODUCT,OTHER,,0.7261321544647217,貴重なご意見をお寄せいただき、ありがとうございます。いただいたご要望は担当部署へ伝えさせていただきます。,Evidence 1 influenced the response by thanking the customer for their valuable feedback and noting it will be shared with the relevant department.,0.98
2276362,"@AmazonHelp @115821 @115851 @115850 https://t.co/aYj2ELCXv2

FIRST CHANGE your policies.. I AM witng for earphones since 2 months, n now third time u hv sent wrong color",ORDER_PRODUCT,DELIVERY_DELAY,,0.8246196508407593,We are sorry for the continued trouble with your orders and receiving the wrong color. Please reach out to our support team so we can look into this for you.,"Evidence 1, 2, and 3 influenced the response by acknowledging delivery and item issues and directing the customer to support.",0.95
2725020,@AmazonHelp Done. Thanks for the help,OTHER,OTHER,,0.9867449998855592,No problem! Please reach out if you need any further help. Have a great day!,"Evidence 1, 3, and 4 influenced the response by showing polite acknowledgment of a resolved issue and offering future assistance.",0.98
2840225,"@115821 I'm so disappointed , I placed orders on November 12th &amp; 23rd and both deliveries were screwed up!!",DELIVERY_FAILURE,DELIVERY_FAILURE,,0.9001784920692444,I'm so sorry to hear about the trouble with your recent deliveries. Please reach out to our support team so we can take a closer look and help sort this out.,"Evidence 1, 3, and 5 influenced the response by expressing empathy over delivery issues and prompting the customer for more details.",0.96
2361839,Hey @115821 can you hire customer service members that understand what they’re doing k thanks,SUPPORT_COMPLAINT,SUPPORT_COMPLAINT,,0.7024712562561035,"That's definitely not the experience we want you to have. Without sharing personal details, could you tell us more about what happened so we can help?",Evidence 2 and 5 influenced the response by addressing customer service complaints without asking for personal information.,0.97
1618370,@115850 @AmazonHelp Dropped package 15 days ago to drop off location &amp; no refund yet. Pkg has been picked up already. Support not helping.,REFUND,REFUND,,0.7711213827133179,I'm sorry for the delay with your refund. Please reach out to our support team with the details so we can investigate and assist you further.,Evidence 3 influenced the response by guiding the customer to contact support for assistance with an unresolved issue.,0.95
2303639,@AmazonHelp @115830 hi I tried to call DHL and I don’t even know if they are my carrier? Please can you help me find my carrier I have lost money on furniture I have not received but have paid for,DELIVERY_TRACKING,DELIVERY_TRACKING,,0.659011721611023,We are sorry for the trouble with your delivery. Please check your order details page to find the carrier and tracking information.,Evidence 2 and 3 show that agents advise checking the order page to find carrier details.,0.95
442789,@AmazonHelp Bonjour. Je viens de contacter votre SAV. Réponse totalement inutile. On me dit qu' il y'a 1 rupture de stock. Or j'avais précommandé le livre 3 mois avant sa sortie pour avoir 1 édition signée !,ORDER_PRODUCT,SUPPORT_COMPLAINT,,0.7654368281364441,Bonjour! Je suis navré d'apprendre cela. Avez-vous déjà signalé ce problème à notre service client pour obtenir de l'aide supplémentaire ?,Evidence 2 suggests asking if the customer has reported the issue to customer service.,0.95
2791903,"@AmazonHelp nossa foram muitos o box do death note, vários da darkside como só os animais salvam, ecos, donnie darko, circo mecânico, o ultimo adeus e +, mindhunter, origem do dan brown, mulher maravilha, (r)evolução das mulheres, trono negro e três coroas negras e alguns ebooks ❤️",ORDER_PRODUCT,OTHER,,0.7002412676811218,Que de superbes lectures! C'est un vrai plaisir de pouvoir profiter de autant de bons livres. Bonnes lectures!,"Evidence 1 and 4 influenced the friendly, conversational tone acknowledging great book choices.",0.95
2378197,Your Amazon.in order #171-7600944-4581914 is out for delivery,DELIVERY_TRACKING,DELIVERY_TRACKING,,1.0,"Please keep in mind that our Twitter page is public, so kindly avoid sharing personal order details here for your privacy. You can track your package directly through your account.",Evidence 1 and 3 advise customers not to share personal order details on the public Twitter page.,0.98
2548042,"@AmazonHelp The link is not working, please tell me where my parcel is and when I am likely to receive it.",DELIVERY_TRACKING,DELIVERY_TRACKING,,0.8606770634651184,We're sorry for the trouble! Please check your order history page for the most recent tracking updates and delivery status.,Evidence 3 and 5 influenced directing the customer to check tracking and updates on their order page.,0.95
603159,@AmazonHelp friday 1st dec was the original delivery date,DELIVERY_DELAY,DELIVERY_DELAY,,0.8961725831031799,I'm sorry for the inconvenience with your delivery date. Please reach out to our customer support team so we can look into this further with you.,Evidence 5 inspired the apology and recommendation to contact support regarding the delivery date change.,0.95
743262,"Please, please, please @115821 send me my book... 😭 #everydaywatercolor",DELIVERY_DELAY,ORDER_PRODUCT,,0.6568602323532104,We are sorry that your book has not arrived as expected. Have you received an email with an explanation for the delay?,Evidence 1 provided a direct template and phrasing for addressing a delayed book inquiry.,0.96
244693,"@AmazonHelp I am not filling anymore details anywhere,u check the registered account with email id __email__ and work on delivery of one+5",DELIVERY_FAILURE,DELIVERY_TRACKING,,0.7951431274414062,"I understand your frustration, but as this is a public social platform, we are unable to access your account details directly. Please reach out through our secure support channels for assistance.",Evidence 5 informed the explanation that account details cannot be accessed directly on a social platform.,0.97
19141,@115850 I am a prime member but i can't get product so fast..,DELIVERY_DELAY,DELIVERY_DELAY,,0.9072575569152832,"Prime offers free shipping for Prime-eligible orders, though the availability of expedited shipping can depend on your location. Please check your order details for the estimated delivery date.",Evidence 2 provided information about Prime shipping availability and policies.,0.95
206006,"@AmazonHelp Email confirmation from my bank account. I can’t contact you via that method...my account is closed, remember?",PAYMENT,PAYMENT,,0.8245980739593506,"I'm sorry for the trouble with your account and payment confirmation. For security reasons and to best assist you with closed account issues, please reach out to our customer support team directly by phone.",Evidence 4 and Evidence 5 influenced advising secure contact methods when dealing with sensitive account and email issues.,0.94
2111015,"@AmazonHelp Hi, I purchased something 11 business days ago and I haven't received my items yet, I am a PRIME subscriber and when clicking on ""follow up"" shipping it won't deliver any other information.. How can I track it down through AMZMX??",DELIVERY_TRACKING,DELIVERY_DELAY,,0.7044965624809265,"I'm sorry for the delay and frustration with tracking your Prime order. Since we cannot view order details here, please check your latest tracking information and delivery status directly in your order history on our website.",Evidence 3 and Evidence 5 show responding to delivery delays by advising customers to check their order details and tracking info directly on the website since account details cannot be viewed on Twitter.,0.95
1336211,Our @126705 Postman was very angry when he knocked with this this morning @AmazonHelp ! Luckily he had 2 parcels to deliver so he guessed correctly but nearly didn't get my delivery! Is the postman supposed to guess? https://t.co/DTDJJXETFj,DELIVERY_FAILURE,DELIVERY_FAILURE,,0.7090235948562622,I'm so sorry for the frustrating delivery experience! We'd love to look into this further and share your feedback with our transportation team. Please reach out to us with your details via our support page so we can assist.,Evidence 3 and Evidence 5 show offering to report carrier issues to the transportation team and asking the customer to share details through support channels.,0.95
425470,@AmazonHelp trying to save urself by giving link of delivered order. please get the order number mentioned delivered.,DELIVERY_TRACKING,DELIVERY_FAILURE,,0.7618463039398193,"I understand your concern about the order link. If you prefer not to use the link, you can check your order details and contact customer service directly by signing into your account on our website.","Evidence 1, 2, and 3 address customers declining to use links, noting security concerns with order details on Twitter and directing them appropriately.",0.93
16448,@AmazonHelp こんにちは。先日Amazonギフト券チャージのやり方を教えていただいた者です。チャージが終了しアカウントに登録されたのですが、買い物でお支払い方法のコード入力とはどこに書かれてあるのですか？「次に進む」が表示されず買い物できません。どうすれば良いですか？,PAYMENT,PAYMENT,,0.6563352942466736,Amazonギフト券のチャージ完了後のお支払いについてご不明な点があり、ご不便をおかけしております。通常、ギフト券がアカウントに登録されている場合は、注文手続きの最終確認画面にて残高が自動的に適用されます。「次に進む」が表示されない場合は、ブラウザの更新や再読み込みをお試しいただくか、アカウントサービスより注文履歴をご確認ください。,"Evidence 2 and 4 provide guidance on checking final confirmation screens and order status, adapted for a Japanese payment/checkout inquiry.",0.9
2408721,@AmazonHelp Stop assuring. 7 agents did that today!,SUPPORT_COMPLAINT,SUPPORT_COMPLAINT,,0.8391690850257874,I am truly sorry for the frustration and that you've had to repeat your issue to multiple agents today. We want to help make this right—could you let us know what specific options or information were provided to you during your previous contacts?,Evidence 2 and 3 demonstrate responding to customer frustration about multiple agents by asking what information and options were previously provided.,0.95
125302,"@AmazonHelp Nun gut, ich probiere es mal und gehe dann auch erstmal ins Bett, danke für die Antworten erstmal 😃",OTHER,OTHER,,0.7268732786178589,"Schlaf gut! Melde dich einfach wieder, wenn du noch Fragen hast. ^SI","Evidence 1 was used to draft a friendly, polite closing wishing the customer a good night.",0.95
