tweet_id,customer_text,gold_intent,predicted_intent,intent_error,generated_reply,relevance,groundedness,helpfulness,safety,historical_grounding,overall_mean,failure_category,failure_priority,low_relevance,low_groundedness,low_helpfulness,low_safety,low_historical_grounding,response_quality_low,gold_escalation,predicted_escalation,escalation_error,unsafe_auto_handle,unnecessary_escalation
535164,"@115850 @115821 I got a product delivered today in a bad shape, not sealed and badly handled. I am not sure the phone is new one or refurbished one. Highly disappointing. Ordered replacement, hope they send a good one. https://t.co/LKQiRpVeXM",DELIVERY_FAILURE,RETURN,True,I'm sorry to hear that your order arrived damaged and unsealed. Please check your order history to initiate a return or replacement.,5,5,5,5,5,5.0,INTENT_MISCLASSIFICATION,4.0,False,False,False,False,False,False,ESCALATE,ESCALATE,False,False,False
792095,"@AmazonHelp I'll keep an eye on it, I just hope it's not going to affect my credit rating...",PAYMENT,OTHER,True,We completely understand your concern. Please reach out to our customer support team directly so we can look into this further for you.,5,5,5,5,5,5.0,INTENT_MISCLASSIFICATION,4.0,False,False,False,False,False,False,ESCALATE,ESCALATE,False,False,False
1409074,@AmazonHelp But the price is too high than its MRP. It's illegal. Please check with seller why he is violating the rule.,ORDER_PRODUCT,SELLER_FRAUD,True,We are sorry to hear about your experience with the pricing. We try to ensure that the MRP on the website matches the product delivered. Please reach out to our support team so we can look into this for you.,5,5,5,5,5,5.0,INTENT_MISCLASSIFICATION,4.0,False,False,False,False,False,False,ESCALATE,ESCALATE,False,False,False
2612267,@AmazonHelp If you followed up I received late a day #I paid for next day Total failure on customer service and absolutely NO Follow UP #,DELIVERY_DELAY,SUPPORT_COMPLAINT,True,"We are very sorry for the delay and the frustration regarding your next-day delivery. Without sharing any personal or account details, please reach out to our support team so we can help.",5,5,5,5,5,5.0,INTENT_MISCLASSIFICATION,4.0,False,False,False,False,False,False,ESCALATE,ESCALATE,False,False,False
2877043,"The look on @225394 face when she opened her birthday package I ordered from @115821 and it was EMPTY, her face left me traumatized.",DELIVERY_FAILURE,ORDER_PRODUCT,True,We are so sorry to hear that your birthday package arrived empty! Please reach out to our support team so we can investigate this issue for you.,5,5,5,5,5,5.0,INTENT_MISCLASSIFICATION,4.0,False,False,False,False,False,False,ESCALATE,ESCALATE,False,False,False
812374,"Amazon told me my items are coming on Monday which I was happy with. Amazon app just sent me a notification that everything is coming today instead. 

I swear it’s the small things that really make your day. I love you @115821 😭😭😭",DELIVERY_DELAY,OTHER,True,We love hearing that! We're glad your items are arriving sooner than expected. Enjoy!,5,5,5,5,5,5.0,INTENT_MISCLASSIFICATION,4.0,False,False,False,False,False,False,AUTO_HANDLE,AUTO_HANDLE,False,False,False
416675,"@AmazonHelp WTFwhy do I keep getting a error with my account saying""there was a problem your password is not correct I havereset the thing 5",OTHER,TECHNICAL,True,@AmazonHelp We're sorry you're having trouble signing in. Have you tried resetting your password or clearing your browser's cache and cookies? Please reach out to our support team if the issue persists.,5,5,5,5,5,5.0,INTENT_MISCLASSIFICATION,4.0,False,False,False,False,False,False,ESCALATE,ESCALATE,False,False,False
2262300,"@AmazonHelp I spoke to Thaddeus B., he was very helpful and spoke to @115817. I am hoping they deliver as promised.",DELIVERY_DELAY,OTHER,True,We're glad to hear that Thaddeus was able to help! Please let us know if you need any further assistance once your delivery arrives. ^KL,5,5,5,5,5,5.0,INTENT_MISCLASSIFICATION,4.0,False,False,False,False,False,False,AUTO_HANDLE,AUTO_HANDLE,False,False,False
2540319,@AmazonHelp Ok j'attends aujourd'hui j'irai voir à la poste demain avec le papier quand même si j'ai rien aujourd'hui ! Meeerci bcp pr votre aide bonne journée ☺,DELIVERY_FAILURE,OTHER,True,Avec plaisir ! J'espère que tout se passera bien avec la poste demain. N'hésitez pas si vous avez besoin d'autre chose.,5,5,5,5,5,5.0,INTENT_MISCLASSIFICATION,4.0,False,False,False,False,False,False,AUTO_HANDLE,AUTO_HANDLE,False,False,False
2405151,"@AmazonHelp I appreciate your help, my email isn't linked to our amazon account so am I to assume that this is a scam email?",OTHER,SELLER_FRAUD,True,"If your email is not linked to an Amazon account and you received a suspicious message, please do not click any links. You can check our online resources for tips on how to identify and report phishing emails safely.",5,5,5,5,5,5.0,INTENT_MISCLASSIFICATION,4.0,False,False,False,False,False,False,ESCALATE,ESCALATE,False,False,False
244693,"@AmazonHelp I am not filling anymore details anywhere,u check the registered account with email id __email__ and work on delivery of one+5",DELIVERY_FAILURE,DELIVERY_TRACKING,True,"I understand your frustration, but as this is a public social platform, we are unable to access your account details directly. Please reach out through our secure support channels for assistance.",5,5,5,5,5,5.0,INTENT_MISCLASSIFICATION,4.0,False,False,False,False,False,False,ESCALATE,ESCALATE,False,False,False
2690663,@115821 I love it when I my package is in my area then the driver parks outside my house sorts threw packages then drives off and customer service is useless @AmazonHelp,DELIVERY_FAILURE,SUPPORT_COMPLAINT,True,I am so sorry for this frustrating delivery experience. Please reach out to our support team so we can investigate this driver issue for you.,5,5,5,5,5,5.0,INTENT_MISCLASSIFICATION,4.0,False,False,False,False,False,False,ESCALATE,ESCALATE,False,False,False
795721,@115850 I have not rescheduled my delivery. I have called them 3 times asking where the order is. They are trying to cheat your system https://t.co/ehRFAcmhrB,DELIVERY_FAILURE,DELIVERY_DELAY,True,I'm sorry for the frustration with your delivery status. Please contact our support team so we can look into this issue further for you.,5,5,5,5,5,5.0,INTENT_MISCLASSIFICATION,4.0,False,False,False,False,False,False,ESCALATE,ESCALATE,False,False,False
729221,@AmazonHelp hello mon compte est inaccessible !  merci de me contacter en MP pour vous donner mon login. merci,OTHER,TECHNICAL,True,"Bonjour. Afin de préserver la confidentialité de vos informations personnelles, merci de ne pas partager votre identifiant ici. Pour toute assistance concernant l'accès à votre compte, veuillez contacter notre service client.",5,5,5,5,5,5.0,INTENT_MISCLASSIFICATION,4.0,False,False,False,False,False,False,ESCALATE,ESCALATE,False,False,False
67567,@AmazonHelp Shows as ‘on its way’ and only having left carrier depot at 9.40pm this evening. Delivery is by Amazon Logistics. App still shows the delivery date as today but when I go through the support section of the app it tells me scheduled delivery is tomorrow (30th),DELIVERY_TRACKING,DELIVERY_DELAY,True,@AmazonHelp I'm so sorry for the conflicting delivery updates! We expect it to arrive on the date shown in your most recent notification. Please keep us posted on its arrival.,5,5,5,5,5,5.0,INTENT_MISCLASSIFICATION,4.0,False,False,False,False,False,False,ESCALATE,ESCALATE,False,False,False
656158,"So tell me @115830, how can my parcel be in the wrong place and the right place at the same time? I pay for prime membership and you can't even send it to the right place.",DELIVERY_TRACKING,DELIVERY_FAILURE,True,@AmazonHelp I am so sorry to hear that your parcel was sent to the wrong place! We would love to take a closer look into this for you. Please reach out to our customer support team directly so we can help investigate.,5,5,5,5,5,5.0,INTENT_MISCLASSIFICATION,4.0,False,False,False,False,False,False,ESCALATE,ESCALATE,False,False,False
1364740,@AmazonHelp That’s not what I’m getting at,OTHER,OTHER,False,We apologize for any confusion. Please reply to the email sent by our support team so we can assist you further.,3,4,3,5,4,3.8,UNNECESSARY_ESCALATION,3.2,False,False,False,False,False,False,AUTO_HANDLE,ESCALATE,True,False,True
842170,@AmazonHelp Because that makes no sense,OTHER,OTHER,False,We'd like to look into this with you. Please reach out to our support team for further assistance.,3,5,3,5,4,4.0,UNNECESSARY_ESCALATION,3.0,False,False,False,False,False,False,AUTO_HANDLE,ESCALATE,True,False,True
603159,@AmazonHelp friday 1st dec was the original delivery date,DELIVERY_DELAY,DELIVERY_DELAY,False,I'm sorry for the inconvenience with your delivery date. Please reach out to our customer support team so we can look into this further with you.,3,5,3,5,4,4.0,UNNECESSARY_ESCALATION,3.0,False,False,False,False,False,False,AUTO_HANDLE,ESCALATE,True,False,True
2612337,"@AmazonHelp I wish to notify that I received the Items, yesterday  I was Complain due to Incomplete address , Items is Undelivered, Kindly Stop the refund,",REFUND,REFUND,False,Thanks for the update letting us know you received the item. Please contact customer support so they can assist you with your refund status.,4,4,4,5,4,4.2,UNNECESSARY_ESCALATION,2.8,False,False,False,False,False,False,AUTO_HANDLE,ESCALATE,True,False,True
994227,Hey @115821 : nice delivery. 🙄 https://t.co/NJ5bvkYs66,DELIVERY_FAILURE,DELIVERY_FAILURE,False,"We're sorry to see this! Without posting any personal or account info, can you tell us a bit more about the issue so we can help?",4,5,4,5,5,4.6,UNNECESSARY_ESCALATION,2.4000000000000004,False,False,False,False,False,False,AUTO_HANDLE,ESCALATE,True,False,True
2534511,@AmazonHelp Yes. It persists. They work on my phone.,TECHNICAL,TECHNICAL,False,@AmazonHelp We'd like to take a closer look into this with you. Please reach out to our support team directly so an agent can assist you further.,5,5,4,5,4,4.6,UNNECESSARY_ESCALATION,2.4000000000000004,False,False,False,False,False,False,AUTO_HANDLE,ESCALATE,True,False,True
676916,@AmazonHelp the carrier was ontrac,DELIVERY_TRACKING,DELIVERY_TRACKING,False,Thanks for sharing that information with us. Please reach out to our support team so we can investigate the delivery issue further.,5,5,4,5,5,4.8,UNNECESSARY_ESCALATION,2.2,False,False,False,False,False,False,AUTO_HANDLE,ESCALATE,True,False,True
1336211,Our @126705 Postman was very angry when he knocked with this this morning @AmazonHelp ! Luckily he had 2 parcels to deliver so he guessed correctly but nearly didn't get my delivery! Is the postman supposed to guess? https://t.co/DTDJJXETFj,DELIVERY_FAILURE,DELIVERY_FAILURE,False,I'm so sorry for the frustrating delivery experience! We'd love to look into this further and share your feedback with our transportation team. Please reach out to us with your details via our support page so we can assist.,5,5,4,5,5,4.8,UNNECESSARY_ESCALATION,2.2,False,False,False,False,False,False,AUTO_HANDLE,ESCALATE,True,False,True
850142,@AmazonHelp Non pas encore.,OTHER,OTHER,False,Je suis désolé d'apprendre cela. N'hésitez pas à contacter notre service client afin que nous puissions examiner la situation pour vous.,5,5,4,5,5,4.8,UNNECESSARY_ESCALATION,2.2,False,False,False,False,False,False,AUTO_HANDLE,ESCALATE,True,False,True
420447,@AmazonHelp You may contact me at +91 9029558838,OTHER,OTHER,False,"Please remove your phone number for your privacy, as this is a public page. For assistance with your account or order, please reach out through our secure support channels.",5,5,5,5,5,5.0,UNNECESSARY_ESCALATION,2.0,False,False,False,False,False,False,AUTO_HANDLE,ESCALATE,True,False,True
1791181,@AmazonHelp Yes it’s activated it says 30 dollars in my account,PAYMENT,PAYMENT,False,"Thanks for confirming. If you need further assistance with your account balance, please reach out to our support team so we can take a closer look.",5,5,5,5,5,5.0,UNNECESSARY_ESCALATION,2.0,False,False,False,False,False,False,AUTO_HANDLE,ESCALATE,True,False,True
1180560,@115821 What's the deal with your shipping department?  Are you instructing them to destroy orders so Prime members like myself will cancel?,DELIVERY_FAILURE,DELIVERY_FAILURE,False,I'm sorry for the trouble with your delivery! We'd like to take a closer look at this with you. Could you share more details about what happened?,3,4,3,3,3,3.2,OTHER,1.7999999999999998,False,False,False,False,False,True,ESCALATE,ESCALATE,False,False,False
514639,"""arriving today by 8pm"" my ass amazon its 6 30 and ive YET to see my package",DELIVERY_DELAY,DELIVERY_DELAY,False,"I'm sorry your order hasn't arrived yet. Late orders typically arrive the following business day, but you can check your tracking details for the most up-to-date information.",4,3,3,4,3,3.4,OTHER,1.6,False,False,False,False,False,True,ESCALATE,ESCALATE,False,False,False
836887,@AmazonHelp Nothing except the golden day deal.,OTHER,OTHER,False,We would like to take a closer look at this for you. Please reach out to our support team with more details so we can assist.,3,5,3,5,3,3.8,OTHER,1.2000000000000002,False,False,False,False,False,False,AUTO_HANDLE,AUTO_HANDLE,False,False,False
432317,@AmazonHelp What kind of sorry? 4 to10 oct 6 days me nahi hopaya kya apse delivery. Customer ki time kya koi valu nahi hai kya?,DELIVERY_DELAY,DELIVERY_DELAY,False,@AmazonHelp We apologize for the delay and any frustration caused regarding your delivery. Please allow our team a little more time to reach out to you with an update.,4,4,3,5,3,3.8,OTHER,1.2000000000000002,False,False,False,False,False,False,ESCALATE,ESCALATE,False,False,False
2586299,@AmazonHelp Said they'd sent me Chronicle when available and issue a refund. This is 2nd time this month and happens frequently. No one in support has a clue how to resolve or explain the problem. Was told once to call the Chronicle. I pay Amazon so I expect you to resolve issue not me.,SUPPORT_COMPLAINT,SUPPORT_COMPLAINT,False,I'm sorry for the frustration with your recurring subscription issue. Please connect with our support team through your account correspondence so we can assist you further.,4,4,3,5,3,3.8,OTHER,1.2000000000000002,False,False,False,False,False,False,ESCALATE,ESCALATE,False,False,False
2604933,"@AmazonHelp I spoke with rep. again, and all they have said is that they've begun an investigation and I can hear back from them in 3-5 business days. This is extremely disappointing. I'd be grateful if you could expedite the process. Order #: 404-2925739-5193901",SUPPORT_COMPLAINT,SUPPORT_COMPLAINT,False,"I understand your frustration with the wait. Since an investigation is already underway, our team will follow up with you as soon as there is an update.",4,4,3,5,4,4.0,OTHER,1.0,False,False,False,False,False,False,ESCALATE,ESCALATE,False,False,False
1426202,"As said b4, the agent's details are shared 2day, one day""Fake Promise""
Shame @115850 @115821. No-one even had the shame to call and inform https://t.co/2BszaBZW2L",SUPPORT_COMPLAINT,SUPPORT_COMPLAINT,False,Sorry for the frustration regarding your experience. Please reach out to our customer support team for further assistance with your concerns.,3,5,3,5,4,4.0,OTHER,1.0,False,False,False,False,False,False,ESCALATE,ESCALATE,False,False,False
19141,@115850 I am a prime member but i can't get product so fast..,DELIVERY_DELAY,DELIVERY_DELAY,False,"Prime offers free shipping for Prime-eligible orders, though the availability of expedited shipping can depend on your location. Please check your order details for the estimated delivery date.",4,4,3,5,4,4.0,OTHER,1.0,False,False,False,False,False,False,ESCALATE,ESCALATE,False,False,False
2685195,"@AmazonHelp The point is that Wednesday delivery is not one day delivery. I can very rarely get anything delivered next day anymore - it used to be so great, but I won’t spend £80 on a three or four day service.",DELIVERY_DELAY,DELIVERY_DELAY,False,"I'm really sorry to hear about the trouble with your delivery times! Some deliveries can take longer during busy periods, but please check your order confirmation for the estimated delivery date. Let us know if we can help further.",4,4,3,5,4,4.0,OTHER,1.0,False,False,False,False,False,False,ESCALATE,ESCALATE,False,False,False
1050392,@368236 @115830 I’ve found my definitions of shipping times differs from those of Amazon. This is especially true for preordered items.,DELIVERY_DELAY,DELIVERY_DELAY,False,"I'm sorry for any frustration with your pre-ordered items. We aim to meet our estimated delivery dates, but please let us know if it hasn't arrived by then.",4,4,4,5,4,4.2,OTHER,0.7999999999999998,False,False,False,False,False,False,AUTO_HANDLE,AUTO_HANDLE,False,False,False
230829,"全然Amazonの荷物届かないよ…
いつまで待ったらいいんた…📦",DELIVERY_DELAY,DELIVERY_DELAY,False,ご心配をおかけしております。お届け予定日をご確認いただき、お時間がかかる場合は注文履歴やヘルプページをご参考にご確認いただけますようお願いいたします。,4,5,3,5,4,4.2,OTHER,0.7999999999999998,False,False,False,False,False,False,ESCALATE,ESCALATE,False,False,False
2870625,"@AmazonHelp PLEASE  I PAY FOR PRIME. NOTHING, NOTHING IS EVER ON TIME LIARS",DELIVERY_DELAY,DELIVERY_DELAY,False,I am so sorry for the frustration with your delivery! Have you received any updates or emails from us regarding the reason for the delay?,4,5,3,5,4,4.2,OTHER,0.7999999999999998,False,False,False,False,False,False,ESCALATE,ESCALATE,False,False,False
1622175,"@AmazonHelp Delivery date doesn't matter: if it doesn't fit in the mailbox, post office won't deliver. Supposed to be delivered by today, which is what everything points to.",DELIVERY_DELAY,DELIVERY_DELAY,False,We understand your concern regarding the delivery and mailbox requirements. Please let us know if your order doesn't arrive by the end of the day so we can assist you further.,4,4,4,5,4,4.2,OTHER,0.7999999999999998,False,False,False,False,False,False,ESCALATE,ESCALATE,False,False,False
2680825,@AmazonHelp I don’t want to return. I want it. And I want it on time. It’s my sons first Halloween. That’s why I pay for prime and then paid 1 day ship,DELIVERY_DELAY,DELIVERY_DELAY,False,"I completely understand how important this delivery is, especially for such a special occasion. We want to make sure it arrives as soon as possible.",4,5,3,5,4,4.2,OTHER,0.7999999999999998,False,False,False,False,False,False,ESCALATE,ESCALATE,False,False,False
423003,@AmazonHelp M not getting solution from amazon.,SUPPORT_COMPLAINT,SUPPORT_COMPLAINT,False,We apologize for the frustration. Please check your inbox or spam folders for recent correspondence from our team so we can get this resolved.,4,4,4,5,4,4.2,OTHER,0.7999999999999998,False,False,False,False,False,False,ESCALATE,ESCALATE,False,False,False
981467,Han puesto los dos primeros capítulos de Estoy Vivo @130293. Imagino que la irán actualizando semanalmente.,OTHER,OTHER,False,¡Hola! Puedes verificar más información sobre el contenido y la disponibilidad de las series en nuestro catálogo de Prime Video visitando nuestra página de ayuda oficial. ¡Saludos!,4,5,4,5,4,4.4,OTHER,0.5999999999999996,False,False,False,False,False,False,AUTO_HANDLE,AUTO_HANDLE,False,False,False
1104387,"@AmazonHelp I've tried it on two devices.  It says ""Not available"" or ""This video is currently unavailable to watch in your location.""",TECHNICAL,TECHNICAL,False,"We're sorry for the trouble with availability. Are you trying to stream from a web browser or the app, and what device are you using?",4,5,4,5,4,4.4,OTHER,0.5999999999999996,False,False,False,False,False,False,AUTO_HANDLE,AUTO_HANDLE,False,False,False
287905,"@AmazonHelp As I mentioned, I have followed all those steps, but no revert back. What is the SLA to reply for simple query or even acknowledgment?",SUPPORT_COMPLAINT,SUPPORT_COMPLAINT,False,"We understand this is frustrating. We cannot speculate on a specific timeline, but please be assured we'll get back to you as soon as possible.",4,5,3,5,5,4.4,OTHER,0.5999999999999996,False,False,False,False,False,False,ESCALATE,ESCALATE,False,False,False
793818,@AmazonHelp Sigo esperando su respuesta. Gracias de antemano,SUPPORT_COMPLAINT,SUPPORT_COMPLAINT,False,"Entiendo tu espera. Por favor, indícanos más detalles sobre tu consulta para poder ayudarte de la mejor manera.",4,5,4,5,4,4.4,OTHER,0.5999999999999996,False,False,False,False,False,False,ESCALATE,ESCALATE,False,False,False
2641334,@AmazonHelp When will you announce the results.. after every one forgot about the game??,OTHER,OTHER,False,We understand you are eager to know the results. Winners will be notified via email once the results are officially announced. Please stay tuned for updates.,4,5,4,5,4,4.4,OTHER,0.5999999999999996,False,False,False,False,False,False,AUTO_HANDLE,AUTO_HANDLE,False,False,False
842234,@AmazonHelp Je n'ai pas bougé ;),OTHER,OTHER,False,N'hésitez pas à nous tenir au courant si vous avez besoin d'aide supplémentaire !,4,5,4,5,4,4.4,OTHER,0.5999999999999996,False,False,False,False,False,False,AUTO_HANDLE,AUTO_HANDLE,False,False,False
1200325,@AmazonHelp No no just seen all the bad reviews and stuff about the driver's stealing packages. I'm just a little worried is all.,OTHER,OTHER,False,"I understand your concern about delivery safety. If you've experienced any issues with a delivery, please reach out to us directly so we can look into it.",4,5,4,5,4,4.4,OTHER,0.5999999999999996,False,False,False,False,False,False,AUTO_HANDLE,AUTO_HANDLE,False,False,False
465085,@AmazonHelp Oh man her tail is twitching with excitement!,OTHER,OTHER,False,That sounds adorable! Let us know if you need any help with your orders today.,5,5,3,5,4,4.4,OTHER,0.5999999999999996,False,False,False,False,False,False,AUTO_HANDLE,AUTO_HANDLE,False,False,False
478564,@AmazonHelp  I did visit moto service center they asked me that our jobsheet is our service denial letter and I sent it to you for 4 https://t.co/5Ku6Ag9D9q please start refund otherwise I will approach high court for protection of my consumer right.,REFUND,REFUND,False,I'm sorry about the frustration regarding your refund. Please reach out to our support team without sharing personal details publicly so we can look into this.,4,5,4,5,4,4.4,OTHER,0.5999999999999996,False,False,False,False,False,False,ESCALATE,ESCALATE,False,False,False
2766316,@115850 Shamshabad-RGIA area had been alloted a new pin code earlier this year. Not picking up when searching. Pls update - 500108. TY 🙏,ORDER_CHANGE,ORDER_CHANGE,False,Could you please let us know a bit more about the pin-code issue you are experiencing so we can share your feedback with our team?,4,5,4,5,4,4.4,OTHER,0.5999999999999996,False,False,False,False,False,False,ESCALATE,ESCALATE,False,False,False
970583,@AmazonHelp Still no call received . Please respond ASAP @AmazonHelp,SUPPORT_COMPLAINT,SUPPORT_COMPLAINT,False,"I'm sorry you haven't received a call yet. Please check your registered email for any correspondence from our team and respond to it, and we'll reach out to you soon.",4,5,4,5,4,4.4,OTHER,0.5999999999999996,False,False,False,False,False,False,ESCALATE,ESCALATE,False,False,False
281954,@AmazonHelp Terrible experience with cancellation process in amazon. https://t.co/45cQ0rWx07,ORDER_CHANGE,ORDER_CHANGE,False,I'm sorry for the frustrating experience with the cancellation process. Please reach out to our support team directly so we can look into this and help you further. ^NR,4,5,4,5,4,4.4,OTHER,0.5999999999999996,False,False,False,False,False,False,ESCALATE,ESCALATE,False,False,False
2664066,@AmazonHelp Der Link wurde mir schon ein paar mal geschickt. Er beantwortet aber nicht meine Frage: Warum darf ich nicht mehr per Bankeinzug zahlen? Ich werde mir keine Amazon Kreditkarte kaufen! Ich kaufe garnichts mehr bei Amazon! Saftladen! (Aber danke für deinen Willen zu helfen),PAYMENT,PAYMENT,False,"Es tut mir leid, dass du Frustration bezüglich deiner Zahlungsart erlebst. Wir bieten die Möglichkeit, Amazon.de Geschenkkarten aus dem stationären Handel für Bestellungen einzulösen, falls du keine Kreditkarte nutzen möchtest.",4,5,4,5,4,4.4,OTHER,0.5999999999999996,False,False,False,False,False,False,ESCALATE,ESCALATE,False,False,False
1145926,"@AmazonHelp No luckily, but who knows with the state it was them!",OTHER,OTHER,False,"I'm sorry for any uncertainty regarding your package. If it doesn't arrive by tomorrow, please reach out to our support team so we can look into your options.",4,5,4,5,4,4.4,OTHER,0.5999999999999996,False,False,False,False,False,False,AUTO_HANDLE,AUTO_HANDLE,False,False,False
2741835,Accidently canceled the order. Rescue me . Please @115850,ORDER_CHANGE,ORDER_CHANGE,False,"I'm so sorry your order was canceled! Please check your registered email or message center for more details regarding the cancellation, and feel free to reach out to our support team for further assistance.",5,5,4,5,4,4.6,OTHER,0.40000000000000036,False,False,False,False,False,False,ESCALATE,ESCALATE,False,False,False
149219,"@AmazonHelp Super lange Geschichte, passt nicht in 240 Zeichen... Aber ich sag nur so viel beim Media Markt oder so wäre ich einmal hingegangen, hätte ein Ersatzgerät bekommen und hätte 30 min gebraucht. Bei euch Brauch ich in diesen Fall insgesamt bestimmt 8h 🙄",SUPPORT_COMPLAINT,SUPPORT_COMPLAINT,False,"Es tut uns leid zu hören, dass du so lange warten musstest. Lass uns das gerne genauer ansehen, kontaktiere uns dazu bitte über unseren Kundenservice.",4,5,4,5,5,4.6,OTHER,0.40000000000000036,False,False,False,False,False,False,ESCALATE,ESCALATE,False,False,False
1137938,"@132994 @120692 @115850 Bought  #OnePlus5   with 128GB space   on 8th October but next day offers change and offering more discount and freebies, feeling cheated 😚",ORDER_PRODUCT,ORDER_PRODUCT,False,Could you kindly share the name of the promotion tied to your order? That will help us look into it and guide you properly.,4,5,4,5,5,4.6,OTHER,0.40000000000000036,False,False,False,False,False,False,ESCALATE,ESCALATE,False,False,False
2074021,"@AmazonHelp 電話のブロックを確認次第解除しますと言われてから１週間たちますが連絡が来ず
メールも１週間以上経ちますが返事が来ず迷惑メールに振り分けられてるわけでもありません
Amazonメールは普通に来るのでこちら側の設定ではないと思うのですがどうすればいいでしょうか",SUPPORT_COMPLAINT,SUPPORT_COMPLAINT,False,ご不便をおかけしており申し訳ございません。お手数ですが、アカウントサービスやサポートページより改めて詳細をお問い合わせいただけますでしょうか。,5,5,4,5,4,4.6,OTHER,0.40000000000000036,False,False,False,False,False,False,ESCALATE,ESCALATE,False,False,False
1209042,@AmazonHelp You're providing worst Email and Call support in India. People are hanging up phone without any notification. If we ask something then they didn't listen. Not replacing my defective phone. Worst support in India,SUPPORT_COMPLAINT,SUPPORT_COMPLAINT,False,We are very sorry to hear about your frustrating experience with our support and replacement process. Please reach out to our dedicated support team through our help pages so we can assist you further.,5,5,4,5,4,4.6,OTHER,0.40000000000000036,False,False,False,False,False,False,ESCALATE,ESCALATE,False,False,False
2718526,@AmazonHelp never thought amazon to turn out to be such a disappointment. If i have to get into the hassle of turning my orders then tell me one good reason why should i buy it from amazon? my Order id is 405-2289130-0737900,RETURN,RETURN,False,@40522891300737900 We're sorry for the disappointment with your order and the return process. Please reach out to our support team so we can look into this and assist you further.,5,5,4,5,4,4.6,OTHER,0.40000000000000036,False,False,False,False,False,False,ESCALATE,ESCALATE,False,False,False
1117976,"@115850 @115821 @115851 @123288 @39424 Even after 36 hours, COD still blocked. #shameless #racist #arrogant https://t.co/3ZWKHBTqo4",PAYMENT,PAYMENT,False,@115850 We're sorry for the frustration regarding your Cash on Delivery status. Please reach out to our support team so we can look into this for you.,5,5,4,5,4,4.6,OTHER,0.40000000000000036,False,False,False,False,False,False,ESCALATE,ESCALATE,False,False,False
2840225,"@115821 I'm so disappointed , I placed orders on November 12th &amp; 23rd and both deliveries were screwed up!!",DELIVERY_FAILURE,DELIVERY_FAILURE,False,I'm so sorry to hear about the trouble with your recent deliveries. Please reach out to our support team so we can take a closer look and help sort this out.,5,5,4,5,4,4.6,OTHER,0.40000000000000036,False,False,False,False,False,False,ESCALATE,ESCALATE,False,False,False
1618370,@115850 @AmazonHelp Dropped package 15 days ago to drop off location &amp; no refund yet. Pkg has been picked up already. Support not helping.,REFUND,REFUND,False,I'm sorry for the delay with your refund. Please reach out to our support team with the details so we can investigate and assist you further.,5,5,4,5,4,4.6,OTHER,0.40000000000000036,False,False,False,False,False,False,ESCALATE,ESCALATE,False,False,False
2303639,@AmazonHelp @115830 hi I tried to call DHL and I don’t even know if they are my carrier? Please can you help me find my carrier I have lost money on furniture I have not received but have paid for,DELIVERY_TRACKING,DELIVERY_TRACKING,False,We are sorry for the trouble with your delivery. Please check your order details page to find the carrier and tracking information.,4,5,4,5,5,4.6,OTHER,0.40000000000000036,False,False,False,False,False,False,ESCALATE,ESCALATE,False,False,False
2548042,"@AmazonHelp The link is not working, please tell me where my parcel is and when I am likely to receive it.",DELIVERY_TRACKING,DELIVERY_TRACKING,False,We're sorry for the trouble! Please check your order history page for the most recent tracking updates and delivery status.,4,5,4,5,5,4.6,OTHER,0.40000000000000036,False,False,False,False,False,False,ESCALATE,ESCALATE,False,False,False
2609240,"@706738 @120540 Allora non sono l'unico a cui capitano. A gennaio non rinnoverò Prime, negli ultimi mesi 5 spedizioni con ritardi. Che senso ha pagare pure un abbonamento se poi non funziona il servizio? p.s. tra l'altro a me capitato sempre con il loro corriere interno (Amazon Logistics) 😑",DELIVERY_DELAY,DELIVERY_DELAY,False,"Ci scusiamo per i ripetuti ritardi riscontrati con le spedizioni. Se desideri maggiori informazioni o assistenza sul tuo ordine, puoi contattare il nostro Servizio Clienti.",5,5,4,5,4,4.6,OTHER,0.40000000000000036,False,False,False,False,False,False,ESCALATE,ESCALATE,False,False,False
2703132,@AmazonHelp I have tried that gives me call and email no chat?,SUPPORT_COMPLAINT,SUPPORT_COMPLAINT,False,We apologize for the trouble! Please try visiting our contact page where you can choose alternative support options depending on availability.,5,5,4,5,4,4.6,OTHER,0.40000000000000036,False,False,False,False,False,False,ESCALATE,ESCALATE,False,False,False
738378,@115830 Ordered Philips Epilator more than a week ago and the delivery date was maximum by 10/10. Still waiting. Shitty response by site.,DELIVERY_DELAY,DELIVERY_DELAY,False,"Apologies for the delay in receiving your order. Please report this to our support team so they can assist you accordingly, and please avoid sharing order details publicly.",4,5,4,5,5,4.6,OTHER,0.40000000000000036,False,False,False,False,False,False,ESCALATE,ESCALATE,False,False,False
2913233,"Hey @120533 , c'est normal que mes commandes amazon prime expédiées via @77516, n'arrivent jamais ?",DELIVERY_DELAY,DELIVERY_DELAY,False,"Bonjour, je suis sincèrement désolé pour ce problème de livraison. Qu'indique le suivi du transporteur pour ces commandes ?",4,5,4,5,5,4.6,OTHER,0.40000000000000036,False,False,False,False,False,False,ESCALATE,ESCALATE,False,False,False
